08/07-14:51:15.223376 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,587,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,49,0,44698,44,45056,,,,
08/07-14:51:15.223383 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,139,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,56,0,42645,44,45056,,,,
08/07-14:51:15.223398 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,587,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,46,0,14089,44,45056,,,,
08/07-14:51:15.223624 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,139,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,49,0,21271,44,45056,,,,
08/07-14:51:15.223630 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.32,111,00:0C:29:AA:31:74,00:A0:45:69:7E:BF,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,11605,44,45056,,,,
08/07-14:51:15.223632 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.33,139,00:0C:29:AA:31:74,00:A0:45:37:52:2C,0x3C,******S*,0x37150D5A,0x0,,0x400,51,0,46877,44,45056,,,,
08/07-14:51:15.229725 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,111,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,59,0,35055,44,45056,,,,
08/07-14:51:15.229731 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.60,139,00:0C:29:AA:31:74,00:A0:45:60:65:2B,0x3C,******S*,0x37150D5A,0x0,,0x400,38,0,54164,44,45056,,,,
08/07-14:51:15.229733 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.90,139,00:0C:29:AA:31:74,00:0C:29:F7:18:69,0x3C,******S*,0x37150D5A,0x0,,0x400,44,0,20475,44,45056,,,,
08/07-14:51:15.229735 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,587,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,42,0,14216,44,45056,,,,
08/07-14:51:15.229995 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,111,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,46,0,54669,44,45056,,,,
08/07-14:51:15.229997 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,111,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,41,0,63203,44,45056,,,,
08/07-14:51:15.229999 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,111,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,38,0,53076,44,45056,,,,
08/07-14:51:15.230001 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,139,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,24649,44,45056,,,,
08/07-14:51:15.230008 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,139,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,53,0,53522,44,45056,,,,
08/07-14:51:15.230011 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,111,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,37,0,25687,44,45056,,,,
08/07-14:51:15.230229 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,139,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,57,0,609,44,45056,,,,
08/07-14:51:15.230235 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,111,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,58,0,5077,44,45056,,,,
08/07-14:51:15.230485 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.33,111,00:0C:29:AA:31:74,00:A0:45:37:52:2C,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,37098,44,45056,,,,
08/07-14:51:15.230492 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.60,111,00:0C:29:AA:31:74,00:A0:45:60:65:2B,0x3C,******S*,0x37150D5A,0x0,,0x400,44,0,45345,44,45056,,,,
08/07-14:51:15.230496 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,587,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,52,0,57086,44,45056,,,,
08/07-14:51:15.230499 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,139,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,57,0,45037,44,45056,,,,
08/07-14:51:15.230740 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.90,111,00:0C:29:AA:31:74,00:0C:29:F7:18:69,0x3C,******S*,0x37150D5A,0x0,,0x400,50,0,12378,44,45056,,,,
08/07-14:51:15.230749 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,111,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,45,0,52339,44,45056,,,,
08/07-14:51:15.235711 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,111,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,59,0,5241,44,45056,,,,
08/07-14:51:15.235952 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.32,993,00:0C:29:AA:31:74,00:A0:45:69:7E:BF,0x3C,******S*,0x37150D5A,0x0,,0x400,47,0,38807,44,45056,,,,
08/07-14:51:15.235955 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,111,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,40,0,27832,44,45056,,,,
08/07-14:51:15.235956 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,993,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,46,0,2754,44,45056,,,,
08/07-14:51:15.235963 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,139,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,42,0,43440,44,45056,,,,
08/07-14:51:15.235964 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.42,587,00:0C:29:AA:31:74,00:A0:45:38:A6:24,0x3C,******S*,0x37150D5A,0x0,,0x400,38,0,26376,44,45056,,,,
08/07-14:51:15.236208 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,993,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,41,0,38016,44,45056,,,,
08/07-14:51:15.236212 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,993,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,29954,44,45056,,,,
08/07-14:51:15.236214 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,993,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,49747,44,45056,,,,
08/07-14:51:15.236217 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,993,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,51,0,39460,44,45056,,,,
08/07-14:51:15.236225 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,111,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,55,0,47582,44,45056,,,,
08/07-14:51:15.236456 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,993,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,59,0,51827,44,45056,,,,
08/07-14:51:15.236462 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.33,993,00:0C:29:AA:31:74,00:A0:45:37:52:2C,0x3C,******S*,0x37150D5A,0x0,,0x400,52,0,39337,44,45056,,,,
08/07-14:51:15.236467 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.32,21,00:0C:29:AA:31:74,00:A0:45:69:7E:BF,0x3C,******S*,0x37150D5A,0x0,,0x400,46,0,64004,44,45056,,,,
08/07-14:51:15.236468 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,111,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,47,0,40886,44,45056,,,,
08/07-14:51:15.236712 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.42,139,00:0C:29:AA:31:74,00:A0:45:38:A6:24,0x3C,******S*,0x37150D5A,0x0,,0x400,42,0,2835,44,45056,,,,
08/07-14:51:15.236717 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,21,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,58,0,38629,44,45056,,,,
08/07-14:51:15.243759 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,21,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,62763,44,45056,,,,
08/07-14:51:15.244003 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,993,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,37,0,55507,44,45056,,,,
08/07-14:51:15.244007 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,21,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,58,0,5861,44,45056,,,,
08/07-14:51:15.244009 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,21,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,53,0,39273,44,45056,,,,
08/07-14:51:15.244015 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,21,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,52,0,63802,44,45056,,,,
08/07-14:51:15.244507 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.42,111,00:0C:29:AA:31:74,00:A0:45:38:A6:24,0x3C,******S*,0x37150D5A,0x0,,0x400,57,0,39576,44,45056,,,,
08/07-14:51:15.244509 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,993,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,40,0,61571,44,45056,,,,
08/07-14:51:15.244510 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,993,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,56,0,52961,44,45056,,,,
08/07-14:51:15.244512 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,21,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,41,0,31366,44,45056,,,,
08/07-14:51:15.244514 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.32,256,00:0C:29:AA:31:74,00:A0:45:69:7E:BF,0x3C,******S*,0x37150D5A,0x0,,0x400,50,0,56373,44,45056,,,,
08/07-14:51:15.244515 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,256,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,52,0,12162,44,45056,,,,
08/07-14:51:15.244517 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.33,21,00:0C:29:AA:31:74,00:A0:45:37:52:2C,0x3C,******S*,0x37150D5A,0x0,,0x400,38,0,65145,44,45056,,,,
08/07-14:51:15.244761 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,256,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,38,0,25679,44,45056,,,,
08/07-14:51:15.244767 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.60,993,00:0C:29:AA:31:74,00:A0:45:60:65:2B,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,59509,44,45056,,,,
08/07-14:51:15.244768 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.90,993,00:0C:29:AA:31:74,00:0C:29:F7:18:69,0x3C,******S*,0x37150D5A,0x0,,0x400,41,0,12801,44,45056,,,,
08/07-14:51:15.244775 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,256,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,41,0,60893,44,45056,,,,
08/07-14:51:15.244776 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,256,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,43,0,20176,44,45056,,,,
08/07-14:51:15.244778 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,993,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,53,0,59589,44,45056,,,,
08/07-14:51:15.244780 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,21,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,49,0,39810,44,45056,,,,
08/07-14:51:15.244781 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,256,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,40,0,9909,44,45056,,,,
08/07-14:51:15.245012 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,256,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,40,0,53773,44,45056,,,,
08/07-14:51:15.245017 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,21,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,63380,44,45056,,,,
08/07-14:51:15.252553 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,993,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,57,0,13446,44,45056,,,,
08/07-14:51:15.252823 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,53,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,55,0,38348,44,45056,,,,
08/07-14:51:15.252836 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,53,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,55,0,287,44,45056,,,,
08/07-14:51:15.252839 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,53,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,54,0,18952,44,45056,,,,
08/07-14:51:15.252840 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,53,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,42005,44,45056,,,,
08/07-14:51:15.252843 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,21,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,52,0,9582,44,45056,,,,
08/07-14:51:15.252845 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.60,21,00:0C:29:AA:31:74,00:A0:45:60:65:2B,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,1945,44,45056,,,,
08/07-14:51:15.252846 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.90,21,00:0C:29:AA:31:74,00:0C:29:F7:18:69,0x3C,******S*,0x37150D5A,0x0,,0x400,47,0,55163,44,45056,,,,
08/07-14:51:15.252848 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,256,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,40,0,37445,44,45056,,,,
08/07-14:51:15.253064 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,21,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,42,0,41753,44,45056,,,,
08/07-14:51:15.253075 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,53,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,63373,44,45056,,,,
08/07-14:51:15.253319 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,21,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,50,0,25036,44,45056,,,,
08/07-14:51:15.253324 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.42,993,00:0C:29:AA:31:74,00:A0:45:38:A6:24,0x3C,******S*,0x37150D5A,0x0,,0x400,45,0,12087,44,45056,,,,
08/07-14:51:15.253330 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,53,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,49101,44,45056,,,,
08/07-14:51:15.253332 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.32,53,00:0C:29:AA:31:74,00:A0:45:69:7E:BF,0x3C,******S*,0x37150D5A,0x0,,0x400,51,0,38987,44,45056,,,,
08/07-14:51:15.253334 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,256,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,37,0,19531,44,45056,,,,
08/07-14:51:15.253338 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.33,256,00:0C:29:AA:31:74,00:A0:45:37:52:2C,0x3C,******S*,0x37150D5A,0x0,,0x400,54,0,3656,44,45056,,,,
08/07-14:51:15.253340 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,256,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,54,0,36219,44,45056,,,,
08/07-14:51:15.253348 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.60,256,00:0C:29:AA:31:74,00:A0:45:60:65:2B,0x3C,******S*,0x37150D5A,0x0,,0x400,43,0,47854,44,45056,,,,
08/07-14:51:15.253578 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,256,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,51,0,14175,44,45056,,,,
08/07-14:51:15.253593 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.90,256,00:0C:29:AA:31:74,00:0C:29:F7:18:69,0x3C,******S*,0x37150D5A,0x0,,0x400,54,0,3221,44,45056,,,,
08/07-14:51:15.253597 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,53,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,234,44,45056,,,,
08/07-14:51:15.258058 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,256,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,44,0,57566,44,45056,,,,
08/07-14:51:15.258060 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,554,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,41,0,41706,44,45056,,,,
08/07-14:51:15.258062 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.33,53,00:0C:29:AA:31:74,00:A0:45:37:52:2C,0x3C,******S*,0x37150D5A,0x0,,0x400,43,0,25257,44,45056,,,,
08/07-14:51:15.258067 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.42,21,00:0C:29:AA:31:74,00:A0:45:38:A6:24,0x3C,******S*,0x37150D5A,0x0,,0x400,42,0,33322,44,45056,,,,
08/07-14:51:15.258070 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.50,53,00:0C:29:AA:31:74,00:A0:45:60:64:EF,0x3C,******S*,0x37150D5A,0x0,,0x400,37,0,19692,44,45056,,,,
08/07-14:51:15.258072 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,554,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,58,0,53182,44,45056,,,,
08/07-14:51:15.258075 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.60,53,00:0C:29:AA:31:74,00:A0:45:60:65:2B,0x3C,******S*,0x37150D5A,0x0,,0x400,45,0,44829,44,45056,,,,
08/07-14:51:15.258077 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.90,53,00:0C:29:AA:31:74,00:0C:29:F7:18:69,0x3C,******S*,0x37150D5A,0x0,,0x400,52,0,5147,44,45056,,,,
08/07-14:51:15.258081 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,554,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,51,0,10750,44,45056,,,,
08/07-14:51:15.258304 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.112,53,00:0C:29:AA:31:74,F0:DE:F1:09:51:4A,0x3C,******S*,0x37150D5A,0x0,,0x400,45,0,28356,44,45056,,,,
08/07-14:51:15.258329 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.110,554,00:0C:29:AA:31:74,90:E6:BA:6C:B8:E1,0x3C,******S*,0x37150D5A,0x0,,0x400,43,0,31841,44,45056,,,,
08/07-14:51:15.258331 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,554,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,43,0,27123,44,45056,,,,
08/07-14:51:15.258556 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.30,53,00:0C:29:AA:31:74,00:A0:45:60:64:95,0x3C,******S*,0x37150D5A,0x0,,0x400,49,0,17810,44,45056,,,,
08/07-14:51:15.258560 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.31,554,00:0C:29:AA:31:74,00:A0:45:69:7E:7F,0x3C,******S*,0x37150D5A,0x0,,0x400,56,0,59739,44,45056,,,,
08/07-14:51:15.258564 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.32,554,00:0C:29:AA:31:74,00:A0:45:69:7E:BF,0x3C,******S*,0x37150D5A,0x0,,0x400,53,0,7888,44,45056,,,,
08/07-14:51:15.258811 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.40,53,00:0C:29:AA:31:74,00:A0:45:60:64:F9,0x3C,******S*,0x37150D5A,0x0,,0x400,51,0,12057,44,45056,,,,
08/07-14:51:15.258816 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.51,113,00:0C:29:AA:31:74,00:A0:45:8F:66:D2,0x3C,******S*,0x37150D5A,0x0,,0x400,44,0,22844,44,45056,,,,
08/07-14:51:15.258825 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.42,256,00:0C:29:AA:31:74,00:A0:45:38:A6:24,0x3C,******S*,0x37150D5A,0x0,,0x400,48,0,54185,44,45056,,,,
08/07-14:51:15.259057 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.100,113,00:0C:29:AA:31:74,00:0C:29:08:3D:54,0x3C,******S*,0x37150D5A,0x0,,0x400,42,0,2121,44,45056,,,,
08/07-14:51:15.259068 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.99,113,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,38,0,38174,44,45056,,,,
08/07-14:51:15.259304 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.106,113,00:0C:29:AA:31:74,00:0C:29:B7:08:E9,0x3C,******S*,0x37150D5A,0x0,,0x400,39,0,31575,44,45056,,,,
08/07-14:51:15.259311 ,1,504,7,"MISC source port 53 to <1024",TCP,192.168.0.111,53,192.168.0.107,554,00:0C:29:AA:31:74,D4:BE:D9:4B:12:58,0x3C,******S*,0x37150D5A,0x0,,0x400,47,0,17887,44,45056,,,,
